,DET1.APOTYPE.VAL,DET1.APOX.VAL,DET1.APOY.VAL,DET1.DIT,DET1.INTERFX.VAL,DET1.INTERFY.VAL,DET1.NCOHERENT.VAL,DET1.NINCOHERENT.VAL,DET1.SNRLIMIT.VAL,DET1.WLMAXCUT.VAL,DET1.WLMINCUT.VAL,DET2.APOTYPE.VAL,DET2.APOX.VAL,DET2.APOY.VAL,DET2.INTERFX.VAL,DET2.INTERFY.VAL,DET2.NCOHERENT.VAL,DET2.NINCOHERENT.VAL,DET2.SNRLIMIT.VAL,DET2.WLMAXCUT.VAL,DET2.WLMINCUT.VAL,INS.SFL.NAME,INS.SFN.NAME,SEQ.DIL.WL0,SEQ.FRINGES.DURATION,SEQ.FRINGES.NCYCLES,SEQ.OPDM.L.WLMAX,SEQ.OPDM.N.WLMAX,SEQ.PHOTO.DURATION,SEQ.SKY.DURATION,SEQ.SKY.OFFS.ALPHA,SEQ.SKY.OFFS.DELTA,TEL.CHOP.FREQ,TEL.CHOP.POSANG,TEL.CHOP.PVRATIO,TEL.CHOP.THROW
5938,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5941,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.0,,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5942,0.0,512.0,512.0,0.05,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.0,,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5943,0.0,512.0,512.0,0.05,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5944,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5964,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5966,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5968,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.3,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5969,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5971,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.3,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5972,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5973,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5976,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5978,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,0.5,0.0,1.0,4.0
5979,0.0,512.0,512.0,0.05,512.0,512.0,1.0,1.0,5.0,4.8,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,0.5,0.0,1.0,4.0
5980,0.0,512.0,512.0,0.05,512.0,512.0,1.0,1.0,5.0,4.0,3.0,1.0,64.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,0.5,0.0,1.0,4.0
5983,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5986,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
5988,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6031,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,3.5
6032,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6033,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,3.5
6034,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,3.5
6035,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,3.5
6036,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,3.5
6037,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6039,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6040,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6041,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6043,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6044,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6046,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6047,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6048,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6051,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6058,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6059,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6060,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6061,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6062,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6063,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6064,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6066,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6067,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6068,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6096,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6102,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6103,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6104,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6105,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6106,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6107,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6109,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6110,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6111,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6113,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6114,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6115,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6117,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6118,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6120,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6121,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6122,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6124,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6125,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6127,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6128,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6129,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6131,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6132,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6133,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6135,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6136,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6137,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6139,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6140,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6203,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6217,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6221,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6222,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6223,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6224,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6226,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6227,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6228,0.0,512.0,512.0,1.3,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6229,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6230,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6232,0.0,512.0,512.0,40.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6233,0.0,512.0,512.0,40.0,512.0,512.0,1.0,1.0,5.0,5.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6267,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
6271,0.0,512.0,512.0,0.02,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
