,x,y,cluster,type
2058,-3.8330777,2.7876663,16,OK
2060,-3.8840144,3.2259958,16,OK
2062,-3.891826,2.7683387,16,OK
2066,-4.030686,2.65885,16,OK
2068,-4.03252,2.6548617,16,OK
2070,-4.436929,2.6725538,-1,OK
2072,-4.345791,2.6391332,-1,OK
2075,-4.382482,2.64494,-1,OK
2076,-4.313411,2.357251,-1,OK
2078,-2.0290558,-0.24408022,-1,OK
2080,-3.8684525,0.12090014,-1,OK
2082,-3.163016,2.783271,-1,OK
2084,-3.0473437,2.883028,-1,OK
2086,-4.3342752,2.6429446,-1,OK
2088,-4.4453006,2.6756024,-1,OK
2105,3.1398356,15.07375,-1,OK
2106,3.055204,15.756945,-1,OK
2108,3.4751499,15.8962555,-1,OK
2110,-3.9072216,3.218186,16,OK
2112,-3.8360524,3.3089247,16,OK
2114,-3.8863099,3.2413473,16,OK
2116,-1.9404632,1.7615265,-1,OK
2118,-3.9132457,3.2119372,16,OK
2120,-3.8675795,3.2794497,16,OK
2122,-3.8962202,3.2453136,16,OK
2124,-3.8339517,2.8000958,16,OK
2126,-3.8511732,2.777739,-1,OK
2128,-3.8833315,2.7020957,16,OK
2130,-3.7800972,2.750096,16,OK
2131,-7.475545,18.591354,-1,OK
2133,-3.825989,2.789897,16,OK
2137,-0.12906197,1.1918365,-1,OK
2140,0.16891022,1.271907,-1,OK
2142,-3.1898081,2.760866,-1,OK
2144,-3.2372344,2.8024006,-1,OK
2146,-4.4345756,2.7067792,-1,OK
2148,-4.4411383,2.680527,-1,OK
2150,-3.8132446,0.11109361,-1,OK
2152,-4.469515,2.6798942,-1,OK
2155,-3.2161484,2.7381737,-1,OK
2158,-3.0277534,2.9138126,-1,OK
2189,-1.2849351,2.727847,-1,OK
2190,-1.2881258,2.9317594,-1,OK
2191,-3.7987876,0.16150936,-1,OK
2192,-7.3972754,19.245056,-1,OK
2203,2.2099688,-0.05826563,-1,OK
2205,-1.5622774,1.7077252,-1,OK
2207,1.8581376,0.099240534,-1,OK
2209,-1.5805608,1.6691732,-1,OK
2211,-1.4381627,2.7442336,-1,OK
2212,-0.96678454,2.552537,-1,OK
2213,-0.9780833,2.5524323,-1,OK
2214,-3.939099,0.31670186,-1,OK
2216,-1.502386,2.798838,-1,OK
2218,-1.3016487,2.9638982,-1,OK
2220,-1.0746305,2.7596674,-1,OK
2222,-3.8727946,0.11782723,-1,OK
2266,-1.4611098,2.6520557,-1,OK
2267,0.06998641,4.620804,-1,OK
2268,0.1061207,4.6497087,-1,OK
2269,-4.564402,0.73383355,-1,OK
2271,-4.546362,0.71344894,-1,OK
2273,-1.51689,0.70506936,8,OK
2274,-1.6972474,1.0052769,8,OK
2275,2.0127103,-0.00025313895,-1,OK
2276,2.0348692,-0.013060861,-1,OK
2277,2.0223174,-0.010305236,-1,OK
2279,-11.089346,9.067059,-1,OK
2281,0.4363798,1.6475303,-1,OK
2283,-11.178438,8.977153,-1,OK
2285,2.1651697,-0.114676125,-1,OK
2287,-11.114202,9.041992,-1,OK
2289,0.28670397,1.4866254,-1,OK
2291,-11.066868,9.089412,-1,OK
2293,1.9699526,0.033434745,-1,OK
2295,-11.050954,9.105778,-1,OK
