,x,y,cluster,type
5192,-28.430065,-18.28321,-1,OK
5194,-28.587643,-18.245594,-1,OK
5196,-28.430065,-18.283203,-1,OK
5198,-28.587646,-18.245573,-1,OK
5200,-28.430061,-18.283213,-1,OK
5202,-30.217457,-17.852365,-1,OK
5227,-7.2184954,-40.61538,-1,OK
5228,35.120453,13.225849,20,OK
5230,-2.4098883,-23.68841,30,OK
5231,-4.5335264,-34.09095,-1,OK
5233,-4.5335264,-34.09095,-1,OK
5268,12.418598,34.962646,20,OK
5270,-2.690814,-22.86039,30,OK
5272,-1.9115076,-23.739765,-1,OK
5274,-3.8497036,-22.831543,32,OK
5289,13.708084,34.84966,20,OK
5291,20.333689,41.232628,20,OK
5294,4.496226,37.03998,21,OK
5296,16.33715,-15.898842,-1,OK
5298,48.838608,-18.196787,22,OK
5300,44.61513,17.948074,20,OK
5335,31.275278,18.017548,20,OK
5336,-21.032915,-44.86805,-1,OK
5338,22.08652,28.4403,20,OK
5340,34.658714,12.805184,20,OK
5342,33.890236,16.548592,20,OK
5345,36.413845,15.296753,20,OK
5348,34.845028,15.397956,20,OK
5351,36.065826,13.073966,20,OK
5353,35.559475,12.315101,20,OK
5355,35.597374,12.91742,20,OK
5357,34.573856,14.618695,20,OK
5359,-3.1849196,-23.424135,32,OK
5360,33.918945,14.125049,20,OK
5362,34.573627,14.619094,20,OK
5378,22.663662,28.613136,20,OK
5380,21.660416,38.707726,20,OK
5382,26.112175,17.977694,20,OK
5384,33.06444,15.136828,20,OK
5386,23.845686,39.06264,-1,OK
5388,23.341446,6.5532985,-1,OK
5390,33.09189,14.819905,20,OK
5392,23.714777,38.851044,-1,OK
5394,37.955948,15.547543,-1,OK
5396,28.28292,17.129356,-1,OK
5398,24.756891,23.939386,-1,OK
5400,35.2459,16.0541,20,OK
5402,24.756731,23.939758,-1,OK
5403,-4.8672686,-44.444134,-1,OK
5405,20.00338,20.702593,20,OK
5406,42.210205,17.286192,20,OK
5408,33.89027,16.548622,20,OK
5410,41.048336,27.565502,23,OK
5428,28.281885,17.129454,-1,OK
5430,24.756907,23.939686,-1,OK
5432,31.385792,11.866798,-1,OK
5434,24.756735,23.939753,-1,OK
5436,34.5804,12.06099,20,OK
5438,35.166924,11.940055,20,OK
5439,-3.45539,-45.065792,-1,OK
5440,-3.4554725,-45.0658,-1,OK
5441,33.890358,16.548561,20,OK
5442,-3.45539,-45.065792,-1,OK
5445,36.41388,15.296804,20,OK
5448,34.84502,15.397937,20,OK
5451,36.41388,15.296764,20,OK
5454,33.890358,16.548565,20,OK
5470,-6.586133,-21.650467,29,OK
